readID	seqID	taxID	score	2ndBestScore	hitLength	queryLength	numMatches
56dc8908-3f79-4a15-9eae-83600f6ac780	unclassified	0	0	0	0	1643	1
90eb529b-f11b-4d29-88f8-fb6af77b397c	unclassified	0	0	0	0	1542	1
7748fbd0-a13e-4cfb-b8b7-afec72068529	unclassified	0	0	0	0	1165	1
c2487e01-8b6e-4260-80b8-1a6022271f25	unclassified	0	0	0	0	1407	1
158dfc1f-a1c5-461b-a4b5-b65963cec4f3	unclassified	0	0	0	0	1487	1
92555c7d-e7b3-4260-a5a5-9d0fd7a0f0fa	unclassified	0	0	0	0	1188	1
77646d94-0c85-4ec5-be60-3822d9b1a955	unclassified	0	0	0	0	1026	1
b0b3841c-5c62-419a-a03a-977b22412132	unclassified	0	0	0	0	1772	1
0f6dc1c4-1c5b-4be8-8214-0fb293461e15	unclassified	0	0	0	0	1393	1
f1c77ac7-5b14-48b6-b03e-3ca82014d009	unclassified	0	0	0	0	1526	1
8bd5783d-955e-4da8-8588-01262db6dc60	unclassified	0	0	0	0	1499	1
462b64fa-634d-4ff6-8863-344e6ad45929	unclassified	0	0	0	0	1400	1
db2ee56a-1f08-48d3-acde-557a16f77a2d	unclassified	0	0	0	0	1452	1
6a698c52-68c9-4ddf-8d4b-7ff18e131a87	unclassified	0	0	0	0	1618	1
becb2de0-298f-41c4-8729-55422b381fa3	unclassified	0	0	0	0	1584	1
16a69b66-156a-42ef-9c61-e11701180424	unclassified	0	0	0	0	1121	1
20700e62-6286-4791-bf36-3940b735dde7	unclassified	0	0	0	0	1214	1
17c26185-7a45-4753-bc2b-22add3784a6b	unclassified	0	0	0	0	1534	1
490f1a2a-944c-43bc-bfd7-98c0a4997376	unclassified	0	0	0	0	1500	1
63d92f56-3c82-4dd4-85fa-611c823cccfe	unclassified	0	0	0	0	1297	1
17021c7a-2a26-43d8-9579-92eea1d0eb4d	unclassified	0	0	0	0	1456	1
e2cb1eb9-f358-4a43-a803-b04a0ff5bd9e	unclassified	0	0	0	0	1466	1
2a56bcc9-e36f-434e-985e-237247a0eb1a	unclassified	0	0	0	0	1502	1
2c23db62-ca85-47b2-80a3-88b45bcbb49d	unclassified	0	0	0	0	1034	1
c1e8bb21-41d9-4143-bbb5-84797280c46c	unclassified	0	0	0	0	3432	1
5c7fd096-5af8-4dc4-9abc-28bfac7f9692	unclassified	0	0	0	0	2002	1
545fcccb-2726-47e5-96cc-6cffad0c7f47	unclassified	0	0	0	0	1565	1
da80a0b7-0524-4b63-9835-5e7e233f0f55	unclassified	0	0	0	0	1244	1
2392e8c5-1924-4cda-a033-7beb9469b561	unclassified	0	0	0	0	1458	1
8148c494-996e-45b9-87a0-651a848558a2	unclassified	0	0	0	0	1210	1
1b68f4fa-f14d-43e0-b63a-bf614c28e9c4	unclassified	0	0	0	0	1566	1
30f5caeb-38fa-497a-83dc-669cd1fe8dbc	unclassified	0	0	0	0	1419	1
bedfe491-2a32-4920-a8e5-825616bff12a	family	3469	361	361	34	1497	2
bedfe491-2a32-4920-a8e5-825616bff12a	genus	14377	361	361	34	1497	2
146c0bef-1995-45fc-8917-a85097872cf7	unclassified	0	0	0	0	1384	1
fb273997-b7d8-48b4-919c-03f3d0c774a6	family	26981	100	100	25	1438	2
fb273997-b7d8-48b4-919c-03f3d0c774a6	order	27008	100	100	25	1438	2
bd13901c-3def-47c4-bbc0-cec3641a1c11	unclassified	0	0	0	0	1535	1
88d76726-be78-483e-acca-5ab36d35a936	unclassified	0	0	0	0	1364	1
cc78475e-a428-4b91-b923-0bd803faae6f	unclassified	0	0	0	0	1499	1
566288b5-ce69-4863-af5d-d6e1b35cdd7c	unclassified	0	0	0	0	1133	1
9286dbe0-afdc-4b7b-b896-248ca0f1b6d5	unclassified	0	0	0	0	1252	1
beb94139-a4c8-4b83-8c65-d18cacfeae93	unclassified	0	0	0	0	2223	1
1caaad14-fe43-4a78-a461-a62889a99706	unclassified	0	0	0	0	1466	1
27ec2c54-db45-4e18-91f8-6449f0b0a7f4	unclassified	0	0	0	0	1561	1
5e445605-8fbc-4423-848d-40f41a2b6568	unclassified	0	0	0	0	1170	1
61e7842f-37ac-4a23-a74e-15636bc7c488	unclassified	0	0	0	0	1395	1
1d15cfd3-b957-4048-8f53-6a59fe920b33	unclassified	0	0	0	0	1189	1
0f56f4d9-561e-4a15-8898-c46d667f3294	unclassified	0	0	0	0	2669	1
494ed8cc-38f3-4246-b848-1c13aa7315de	unclassified	0	0	0	0	1188	1
ca7d47a6-2a4e-454f-8e5b-b6024bdc912c	unclassified	0	0	0	0	2229	1
08d3130d-1f3c-476f-b011-1a07b9f4cab3	unclassified	0	0	0	0	1859	1
d0a8d479-eb91-432c-936e-cb28bf5e425a	unclassified	0	0	0	0	1456	1
a5211f55-9113-40c9-b69e-6b403e015044	family	3469	64	0	23	1458	1
4dc0f5d2-0438-4382-bca5-99fcc4498984	unclassified	0	0	0	0	2411	1
ac4cc273-dec8-447f-8abe-3d86d2d79ccf	unclassified	0	0	0	0	1616	1
9136eb4a-cf20-4591-be91-347513a11d9a	unclassified	0	0	0	0	1130	1
f250cafe-0f02-4225-836a-66bdc82eeab3	unclassified	0	0	0	0	2744	1
75e99bd7-9a07-4b3e-a19b-1e731ca09508	unclassified	0	0	0	0	1142	1
90b06318-8463-4657-8d81-939dfc95a33b	unclassified	0	0	0	0	6586	1
23a11c19-2c4d-43e1-af7e-d4266acc2f93	unclassified	0	0	0	0	1623	1
24777cb6-1384-4d32-8361-de887cf9d0ce	unclassified	0	0	0	0	2214	1
f2fbf804-a1df-4df0-9349-a5f250743103	unclassified	0	0	0	0	1027	1
