	megablast	blastn	qiime_blastn	qiime_sklearn	mapseq	centrifuge	kraken2	minimap2(12)	mothur(6)	idtaxa	rdp	sintax	spingo(8)	gt
79132608-ef3f-4614-9582-135fe9e11e54	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
7913c8ac-5938-43ef-aab7-27cd613345c4	Enterobacteriaceae	Enterobacteriaceae	Dikarya	Dikarya	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
7913ee63-580f-4309-a440-28e16d16ec25	Enterobacteriaceae	Enterobacteriaceae	Dikarya	Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
791baec8-1eeb-4c16-a2d2-c77e5249378f	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
7925c258-87d9-4e84-9e95-761c2cccfb35	Enterobacteriaceae	Enterobacteriaceae	Dikarya	Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
79274478-fa65-4fc3-b8bc-23e5a6322374	Bacillaceae	Bacillaceae	Dikarya	Dikarya	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae		Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae
79315d00-5e4e-44d4-9643-2bc559ec5b33	Enterococcaceae	Enterococcaceae	Dikarya	Dikarya	Enterococcaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae		Enterococcaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae
7934458b-abe2-4d40-bdf3-74d9d274643f	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
79361014-ee7a-4261-851f-a412c3e03c92	Listeriaceae	Listeriaceae	Dikarya	Dikarya	Listeriaceae	Enterobacteriaceae	Enterobacteriaceae	Listeriaceae		Listeriaceae	Bacillaceae	Listeriaceae	Listeriaceae	Listeriaceae
795159f8-6b8c-4923-9030-a06c838773bf	Bacillaceae	Bacillaceae	Dikarya	Dikarya	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae		Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae
79519de6-a430-4971-92da-9400794a7bbd	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
795b24aa-a754-4cc8-86e2-696c6c639b70	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
7968846e-2348-4b9e-880d-1e7e37362b04	Enterococcaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae	Lactobacillaceae	Enterococcaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Carnobacteriaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae
796be2e8-4d22-4482-b242-bb905edc7a18	Enterobacteriaceae	Enterobacteriaceae	Dikarya	Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
7973eae7-2af2-4726-8b5d-670460a5d961	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
798a5b57-1fb3-4e9e-9885-85ad4705280e	Lactobacillaceae	Lactobacillaceae	Dikarya	Dikarya	Lactobacillaceae		Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Carnobacteriaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae
798e43c4-adb3-4056-bee9-34328955f4d0	Listeriaceae	Listeriaceae	Dikarya	Dikarya	Listeriaceae	Listeriaceae	Listeriaceae	Listeriaceae		Listeriaceae	Bacillaceae	Listeriaceae	Listeriaceae	Listeriaceae
79920e44-e0cc-4ccc-8f63-d3934ea5bccd	Enterococcaceae	Enterococcaceae	Dikarya	Dikarya	Enterococcaceae	Enterococcaceae	Bacillaceae	Enterococcaceae		Enterococcaceae	Carnobacteriaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae
7997dd37-67b5-4cc0-a675-a4625d3d90b6	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
7998d7f3-833f-40ab-a7a7-a49518b6ef99	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Thermomonosporaceae	Bacillaceae	Bacillaceae		Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae
79a3ffe2-a2c2-4cac-80d9-f86f01f8a98d	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
79adb7cb-1c5e-4eec-b848-9cbbd8eff159	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
79b36efe-a46b-48d1-a1cd-fa4b6c773299	Enterobacteriaceae		Dikarya	Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
79b7d1f8-06c5-45e9-b733-bacf5b78369b	Enterobacteriaceae	Enterobacteriaceae	Dikarya	Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
79c5d830-bf6d-4b53-ba14-c08ba56ef576	Lactobacillaceae	Enterococcaceae			Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae		Lactobacillaceae	Carnobacteriaceae	Lactobacillaceae	Enterococcaceae	Lactobacillaceae
79c7fef9-bf0b-4d89-9515-aa9f47dc99ad	Enterococcaceae	Enterococcaceae			Lactobacillaceae	Enterococcaceae	Lactobacillaceae	Lactobacillaceae		Lactobacillaceae	Carnobacteriaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae
79cbb160-af25-4074-944b-221a5f2f4b6a	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
79cc51f0-09f2-43cf-ae2f-719c1f392d56	Enterobacteriaceae		Dikarya	Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
79dfb0f5-f1ad-423c-ac69-3464f98d4c13	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
79e42408-98bb-4408-b70c-0e5c46388ebe	Listeriaceae	Listeriaceae	Dikarya	Dikarya	Listeriaceae	Bacillaceae	Paenibacillaceae	Listeriaceae		Listeriaceae	Carnobacteriaceae	Bacillaceae	Listeriaceae	Listeriaceae
79eaa04f-71c8-4726-9a81-e5f5e86a961d	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
79f45c90-849f-43ec-9476-13643ca407b9	Enterococcaceae	Enterococcaceae	Dikarya	Dikarya	Enterococcaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae		Enterococcaceae	Carnobacteriaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae
79f82f40-0ced-4232-bf40-a9650d92b919	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae		Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae
79faa217-76dc-4c17-b371-3252f7bb1133	Staphylococcaceae		Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae		Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae
7a106669-375c-42b8-a0cb-aa986ee4498a	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
7a13c2e7-1154-4e84-85ad-56dbbf1d29c8	Enterobacteriaceae	Enterobacteriaceae	Dikarya	Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
7a16c4ea-8fa6-40df-a350-5d6502cb0984	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae
7a2679b8-3c06-4460-bc98-6e464e8bf831	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
7a29c6a0-9610-450f-98b1-363e1d7a312b	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae		Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae
7a2dec9c-deca-4242-aeed-fcfbd29e6aa6	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
7a417b01-febb-4802-a6fe-c3aecc49de39	Enterobacteriaceae	Enterobacteriaceae	Dikarya	Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
7a4258b2-4ccf-4cf5-bea3-9410728e765e	Enterobacteriaceae	Enterobacteriaceae	Dikarya	Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
7a443951-32f0-4eae-95bc-d955bb27bcb6	Enterobacteriaceae	Enterobacteriaceae	Dikarya	Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
7a49449b-42c0-4404-af8d-207ad163edeb	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
7a4a29ea-b36f-4c84-abb3-6ae0344f41ff		Aeromonadaceae	Dikarya	Dikarya	Enterobacteriaceae	Shewanellaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
7a4adaf4-2690-4008-9719-0654b4d66ee8	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
7a4af9e3-fbbf-4f8c-81b1-3e5165d9cf5e	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
7a60bb05-038d-4de9-a5c8-dc2f4c672aac	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
7a62392f-07bd-4a05-bc81-85c2c981e580	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
7a63fddc-da7b-47ac-b552-6b586f7218eb	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
7a6c54fb-bf96-4e93-bb56-671685d1320d	Enterobacteriaceae		Dikarya	Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
7a7451c3-e9fa-4722-9428-373999092b83	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
7a74e30b-0efe-4d8e-9a6f-0e693bf232de	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
7a7d1e6e-0fc8-4931-91a9-0bb2adc75b5a	Enterobacteriaceae	Enterobacteriaceae	Dikarya	Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
7a7e0c13-b48b-44c6-9af5-832afc13e83c	Listeriaceae		Listeriaceae	Listeriaceae	Listeriaceae	Listeriaceae	Listeriaceae	Listeriaceae		Listeriaceae	Carnobacteriaceae	Listeriaceae	Listeriaceae	Listeriaceae
7a8b8a0b-9ef6-4232-818f-92694e231f50	Listeriaceae	Listeriaceae	Listeriaceae	Listeriaceae	Listeriaceae	Bacillaceae	Listeriaceae	Listeriaceae		Listeriaceae	Listeriaceae	Listeriaceae	Listeriaceae	Listeriaceae
7a8ba5e3-9479-4b75-b798-49e273c62ce7	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
7aa130a7-875f-41bd-a9f3-5fbccb3138ab	Enterococcaceae	Enterococcaceae			Staphylococcaceae	Bacillaceae	Staphylococcaceae	Staphylococcaceae		Staphylococcaceae	Carnobacteriaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae
7aa789a7-e41b-4f76-bf68-b84ad47c7224	Enterobacteriaceae		Dikarya	Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
7ab0691d-2835-4d7c-9b57-1646114314fe	Enterococcaceae		Enterococcaceae	Enterococcaceae	Enterococcaceae	Bacillaceae	Bacillaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae	Carnobacteriaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae
7abd75c7-dcff-4aa0-8254-8e2acdaee29f	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
7ac4b166-c314-4bbe-bde0-1605e3918217	Enterobacteriaceae		Dikarya	Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
7acca2c3-132c-4356-9c98-64b6f3710b59	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae
7ad3c800-c1f5-43ff-8554-17a8b267fafe	Enterobacteriaceae		Dikarya	Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
7adbb1d6-29bd-49ec-847d-27a9bfc37aaa	Enterobacteriaceae		Dikarya	Dikarya	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
7adce7dc-ea2a-4b49-b90d-541df3e9807d	Bacillaceae				Staphylococcaceae	Ruminococcaceae	Bacillaceae	Bacillaceae		Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae
7aed8959-9a9d-4509-922a-9e7cad1d5fc4	Bacillaceae	Bacillaceae	Dikarya	Dikarya	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae		Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae
7af2099d-c170-4e61-b5ad-c1660754e93a	Bacillaceae	Bacillaceae	Dikarya	Dikarya	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae		Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae
7af7b4c7-af41-4e3f-9100-1c4761ee4510	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
7afb6475-da98-4aaf-ac90-a21deed05ae4	Listeriaceae		Listeriaceae	Listeriaceae	Listeriaceae	Enterococcaceae	Listeriaceae	Listeriaceae		Listeriaceae	Listeriaceae	Listeriaceae	Listeriaceae	Listeriaceae
7affdf46-9b5f-4768-ba1a-d22fab771758	Enterococcaceae		Dikarya	Dikarya	Enterococcaceae	Ruminococcaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae	Carnobacteriaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae
7b091abd-8b43-45f9-9a35-fed5332ec4bc	Listeriaceae	Listeriaceae	Listeriaceae	Listeriaceae	Enterococcaceae	Planococcaceae	Listeriaceae	Listeriaceae		Listeriaceae	Carnobacteriaceae	Listeriaceae	Listeriaceae	Listeriaceae
7b0b17d6-64e9-4a08-8b09-50fdef556210	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
7b10a62b-f21b-4959-a082-20fe6a880778	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
7b1212f6-aeb1-4f90-ab32-e898422eb1a0	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae		Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae
7b177842-3ebe-4099-a71f-cba4845b466f	Enterobacteriaceae		Dikarya	Dikarya	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
7b183d65-3dab-4dd8-a49d-9fdfebba6e9b	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
7b2163a9-b32e-46e6-8de5-0f686d631e66	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae		Lactobacillaceae	Carnobacteriaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae
7b251e44-5d10-449e-bcbc-eac94df162ce	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
7b29f2db-f9e4-4a77-bbb5-cabb2839ef4c	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
7b2e5d50-1523-4863-8ac4-89820deb7883	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae		Staphylococcaceae	Carnobacteriaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae
7b355dd3-ff25-41fb-bbf9-cef3d7defd1f	Listeriaceae		Dikarya	Dikarya	Listeriaceae	Enterococcaceae	Listeriaceae	Listeriaceae		Listeriaceae	Carnobacteriaceae	Listeriaceae	Listeriaceae	Listeriaceae
7b395158-1ab7-4da5-9103-4f54d0c21e39	Staphylococcaceae	Staphylococcaceae	Dikarya	Dikarya	Bacillaceae	Bacillaceae	Bacillaceae	Staphylococcaceae		Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae
7b3a3bfb-fa37-4f60-a4fa-9fe1b9c5d518	Lactobacillaceae		Dikarya	Dikarya	Lactobacillaceae		Lactobacillaceae	Lactobacillaceae		Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae
7b3f1255-ff4d-45ed-9744-714d28d9041a	Enterobacteriaceae		Dikarya	Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
7b4011dd-22c6-42e5-b695-1c9240791205	Listeriaceae		Listeriaceae	Listeriaceae	Listeriaceae	Staphylococcaceae	Listeriaceae	Listeriaceae		Listeriaceae	Listeriaceae	Listeriaceae	Listeriaceae	Listeriaceae
7b4126c7-736f-475e-a018-9e52e2d1abdf	Enterobacteriaceae	Enterobacteriaceae	Dikarya	Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
7b4b9279-dce5-4b38-ba87-18a6fefda1f1	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
7b54f4af-4bcc-4c38-8e0c-3e3bb83b6594	Enterobacteriaceae	Enterobacteriaceae	Dikarya	Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
7b55bbb5-b234-4c81-8c02-7d6f15d1f7af	Listeriaceae	Listeriaceae	Dikarya	Dikarya	Listeriaceae		Listeriaceae	Listeriaceae		Listeriaceae	Bacillaceae	Listeriaceae	Listeriaceae	Listeriaceae
7b5909ba-a119-4dfb-9180-edb1d59c25a0	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
