	megablast	blastn	qiime_blastn	qiime_sklearn	mapseq	centrifuge	kraken2	minimap2(12)	mothur(6)	idtaxa	rdp	sintax	spingo(8)	gt
5df0aaeb-337e-47c9-85ae-faf577d22785	Staphylococcaceae	Staphylococcaceae		Dikarya	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae		Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae
5df14d75-6336-4134-be53-e326a007c689			Dikarya											
5df35dfb-973c-4a8d-84f5-78fd824e3f70			Bacillaceae											
5df7a6de-4da0-4bc4-b591-ca77593df0b9	Enterobacteriaceae	Enterobacteriaceae		Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
5dfbb5e8-73d2-4567-8e19-481e87d97b96	Listeriaceae	Listeriaceae		Dikarya	Listeriaceae	Bacillaceae	Listeriaceae	Listeriaceae		Listeriaceae	Listeriaceae	Listeriaceae	Listeriaceae	Listeriaceae
5e022dbe-5d65-49c2-9db8-4d43123fd7d8	Bacillaceae			Dikarya	Enterobacteriaceae		Bacillaceae	Enterobacteriaceae		Bacillaceae	Bacillaceae	Enterobacteriaceae	Bacillaceae	Bacillaceae
5e066070-85f0-472c-8b37-2b19a8976b13			Enterobacteriaceae											
5e077e20-7672-459f-b46a-95f9202d4d02			Dikarya											
5e0b7cd2-ffbd-496d-b49a-78ce558f9d1d	Enterobacteriaceae			Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
5e0f9e63-0235-4929-9fd9-fc749a3a5f7f	Staphylococcaceae			Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae		Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae
5e11f649-adfb-4d4f-87ac-ef899605d733	Bacillaceae	Bacillaceae		Dikarya	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae		Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae
5e1c9506-3749-4193-b34e-5b16d71cb4cf	Enterobacteriaceae			Enterobacteriaceae	Enterobacteriaceae	Aeromonadaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
5e205ac7-7105-4b56-892c-405d4f4aaa39			Dikarya											
5e2129b4-4357-406e-8360-e75d333ba31c			Enterobacteriaceae											
5e21f8ae-56f1-4dad-ae64-3c8ce4d99e58			Lactobacillaceae											
5e21fdc7-ba1b-4325-85a8-8e5bbe254284	Enterobacteriaceae	Enterobacteriaceae		Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
5e233403-2eec-43d2-84b4-28436c884a3c	Enterobacteriaceae	Enterobacteriaceae		Dikarya	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
5e2968a9-dc2a-4941-bbb7-17731b4fabce	Enterococcaceae	Enterococcaceae		Enterococcaceae	Bacillaceae	Enterococcaceae	Bacillaceae	Enterococcaceae		Enterococcaceae	Carnobacteriaceae	Bacillaceae	Enterococcaceae	Enterococcaceae
5e2b6d6f-6241-4453-aa74-66234fcaedfd	Enterobacteriaceae	Enterobacteriaceae		Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
5e2cce13-5db1-41e5-b83b-a3403652b17e	Staphylococcaceae			Staphylococcaceae	Staphylococcaceae	Enterobacteriaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae
5e2d9b76-85bc-4050-9b76-442eaeabd808	Staphylococcaceae	Staphylococcaceae		Dikarya	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae		Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae
5e2e17b8-859a-43b8-87b0-279be4a9622c	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
5e2f203f-e170-4529-98e4-9365a80b1d67	Bacillaceae	Bacillaceae		Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae		Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae
5e339455-e822-4b15-97e9-73be0c1fa81e	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
5e37e874-f4e9-4a85-924a-e8cb144984d7			Dikarya											
5e4cc482-da73-4c46-9eaf-7586371b882b	Staphylococcaceae			Dikarya	Staphylococcaceae	Staphylococcaceae	Bacillaceae	Staphylococcaceae		Staphylococcaceae	Bacillaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae
5e53200f-c00b-4a15-acdb-855ce5d49dd5			Dikarya											
5e53f1b4-6682-43cd-8bbf-98962dbfdebb	Staphylococcaceae			Dikarya	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae		Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae
5e5ac455-5aee-4f3e-a597-ded9ffa38227	Enterococcaceae	Enterococcaceae		Dikarya	Enterococcaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae
5e5c6a52-8ddf-4938-a021-d6ab5bc702c9	Enterobacteriaceae			Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
5e5ddfb2-ca1c-48af-ac27-249609e10d2c	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
5e609a80-2b83-47ad-93e7-d2cd40e7129f	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
5e642339-022a-4d9a-93fb-34d200ef53ae			Staphylococcaceae											
5e677eb7-fc92-41bf-9234-7f6176ca0e67			Dikarya											
5e6818d5-3938-4104-b13c-b741bbf3d4e7			Dikarya											
5e68db08-f29f-4bc5-aeb7-945d6de3e6b7	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
5e7059b4-e791-48c1-9d3b-4f21306ac936			Staphylococcaceae											
5e714872-2026-4a02-a1bb-3f45fd8d7aff			Bacillaceae											
5e71ed25-3b29-4b54-ba91-413a8f4ffb42			Enterobacteriaceae											
5e742b0e-d215-48a9-8ce9-502333eaf47e	Enterobacteriaceae			Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
5e7ab6de-2b07-4e89-8334-77e66722fbe9			Dikarya											
5e800c13-4d33-4817-a7f6-b1a3a0115ca2			Enterobacteriaceae											
5e8243f9-a1c2-4675-97a7-15be6c65a269	Enterobacteriaceae			Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
5e8255e5-f729-40da-9235-f0e3cacae1c6			Dikarya											
5e851b97-b229-4b9a-8188-9ecc33417cc7			Enterobacteriaceae											
5e91c566-9dc0-494e-9a5d-aeb8d091a70c	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
5e94440d-b25b-4b67-bc9a-82fac698a137			Enterobacteriaceae											
5e97b526-1ed3-41a6-8b29-b02405498f6d	Lactobacillaceae	Lactobacillaceae		Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae		Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae
5e9e7552-dfc4-4211-ab61-6ebefbc3ef2d			Dikarya											
5e9ef5b8-8080-45b0-807f-1d40867db825			Enterobacteriaceae											
5ea2a991-4203-4e07-9bdd-b49cfa47097a			Dikarya											
5ea7f25c-009d-44bd-bf88-1240de03c4e9	Enterobacteriaceae			Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
5ea8594b-087a-4725-a50d-14286fd5c0f2	Enterobacteriaceae	Enterobacteriaceae		Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
5eae9d83-f75c-4d99-82f0-3a9cb9ea3564			Dikarya											
5eaec8e9-3b7f-463c-b759-8fc1edc58198			Dikarya											
5eb117b0-ebae-46ba-b915-53883967f453			Dikarya											
5eb3db6c-2810-49df-b622-5c50c0ff5ee3	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
5eb7556d-078c-4956-ad73-8a1692ad43ae	Enterococcaceae			Enterococcaceae	Enterococcaceae	Enterococcaceae	Bacillaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae
5ec1f8cd-e9d6-4d60-800d-205f455f9f2e	Enterobacteriaceae			Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
5ec65904-630e-423f-9a9d-73253aa9b1f7			Enterobacteriaceae											
5ec7329e-a699-40e9-bf80-3ea6f7b92933			Dikarya											
5eca2daa-3aae-4dce-90d0-9ab36a67fab0			Dikarya											
5ed3046b-2442-4a8e-a28d-5e19046dc2e8	Lactobacillaceae			Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae		Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae
5ed3e38a-d6b9-4f1e-9aad-2854ded86d9a	Staphylococcaceae	Staphylococcaceae		Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae		Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae
5ed9008d-dcc4-4d0f-ba45-c75dee729924			Dikarya											
5ee0bca6-c066-48cb-8c77-73a99fea0275			Dikarya											
5eec3853-d310-4c22-93f5-13ec1b5253bc	Enterobacteriaceae			Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
5eef401d-ac16-4c80-ad68-1419f9d25ec6			Enterobacteriaceae											
5eeff906-6775-4051-916d-5b925201448c	Enterobacteriaceae			Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
5ef0a450-64c6-401c-a605-1c7f9c28be40	Bacillaceae	Bacillaceae		Dikarya	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Listeriaceae	Bacillaceae	Bacillaceae
5ef1548b-ed6e-49c5-a37f-4fb4430537ba			Dikarya											
5ef2ec31-4ab9-4381-8d7b-26b55c1d2925			Enterobacteriaceae											
5ef5f4bf-02e1-466f-ab26-c0ec7642a561	Enterobacteriaceae			Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
5ef6fcdd-fb4b-4e84-9cb2-7b51ef479f0d	Listeriaceae	Listeriaceae		Listeriaceae	Listeriaceae	Listeriaceae	Listeriaceae	Listeriaceae		Listeriaceae	Listeriaceae	Listeriaceae	Listeriaceae	Listeriaceae
5efa75dd-2620-4d37-a9ba-5205ffef1e74	Listeriaceae	Listeriaceae		Listeriaceae	Listeriaceae	Bacillaceae	Listeriaceae	Listeriaceae		Listeriaceae	Carnobacteriaceae	Listeriaceae	Listeriaceae	Listeriaceae
5efbba8c-0746-4528-baca-91f3e7adae96	Enterobacteriaceae	Enterobacteriaceae		Dikarya	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
5efd6b70-196e-4a4a-b755-c39043139535	Enterobacteriaceae	Enterobacteriaceae		Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
5efee6bc-29ae-4c6b-bcce-73fa01961e10	Bacillaceae	Bacillaceae		Dikarya	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae		Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae
5eff4472-7c4b-499d-b1f9-cb178234547a			Dikarya											
5f00b044-5e85-4ef8-9ae6-2ec252a78435	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
5f074eea-e581-4586-898c-0f0ea3ef5cf8	Lactobacillaceae	Lactobacillaceae		Lactobacillaceae	Lactobacillaceae		Lactobacillaceae	Lactobacillaceae		Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae
5f10c9ee-7f6c-451c-a807-9a82aebce2af	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
5f16cfde-8e8c-4d69-90c0-2660c4ae939d	Enterobacteriaceae			Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
5f1e3348-62b9-42e2-b7a4-613634be9944			Enterobacteriaceae											
5f1f92c2-e32f-44eb-b9b9-c099179b8d07	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
5f213ed7-899f-4ddc-a264-261cd997951a			Dikarya											
5f22e16b-eb27-48b4-992c-7b7b57fa132a			Enterobacteriaceae											
5f25031b-6eb0-40cf-afa5-6d2f97545a6a	Bacillaceae			Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae		Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae
5f274d57-6797-4348-a0d5-3b11ca73f7ba			Enterobacteriaceae											
5f28be32-62d5-4030-a029-c8bdb5d1378b			Enterobacteriaceae											
5f29d43d-853c-4f2c-b77d-8a073aabc0c1	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
5f2a830e-0671-4544-8ea9-311015f9d21a			Dikarya											
5f2d7594-288c-4621-ac0a-e2b3aa1a43b9	Bacillaceae			Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae		Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae
5f2da7a3-111a-4349-9578-71757e7568b6			Enterobacteriaceae											
5f2e35a7-0e87-4c4d-8abf-dacf937b26a5			Dikarya											
5f3066d9-b8da-4904-ad08-0a068d59b1d4			Enterobacteriaceae											
5f349463-3837-4ce8-97ff-316f708fea3b			Bacillaceae											
5f36ec41-aaab-4a51-93c8-5e09651e05cb			Dikarya											
5f38c0cc-69cd-4427-8caf-d533873e0a3b			Dikarya											
5f3bb474-6f79-4d71-934c-3b4ee61332d1	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
5f3d27b5-8a3e-4768-a36b-010f2daecc60			Staphylococcaceae											
5f3d7738-2b42-4885-aedc-093fdda388ca			Enterobacteriaceae											
5f479e41-7f2a-462b-9906-8acd78bce90b	Bacillaceae			Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae		Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae
5f4c49f1-d3fe-481e-8dee-072364fd82f9	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
5f4ca95c-ad85-4c1b-b7db-2f660ee30896			Enterobacteriaceae											
5f4cb1e4-01c5-4f7d-9472-fad2e8442138			Enterobacteriaceae											
5f4cf27c-74b5-4911-9bfb-7b5a5b8f9524			Dikarya											
5f514385-5666-4430-b0e5-aee00b04de15	Enterococcaceae			Dikarya	Enterococcaceae	Enterococcaceae	Bacillaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae
5f51bc29-ca68-40a4-a184-e51d94df8fa3			Dikarya											
5f533c49-711b-4471-863f-9dbf4585e8bf	Enterococcaceae			Enterococcaceae	Enterococcaceae	Enterococcaceae	Bacillaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae	Carnobacteriaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae
5f557b86-7c7a-44ec-b15f-234bbaea18a0			Staphylococcaceae											
5f5b75d0-6a1d-4fc2-beaf-b5783fc10855	Bacillaceae			Dikarya	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae		Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae
5f5c8b20-05f0-4cde-a4bf-90ffded28d41	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
5f5cd85a-de46-4658-abf5-0f799c116e9a			Dikarya											
5f5e01f4-f6ac-4028-abad-8cf5c0f07d9e			Dikarya											
5f6873a9-3e77-44c6-9058-dc00c9f7cad4			Dikarya											
5f6a5685-8f25-4b3e-a222-309377a7d532	Enterococcaceae	Enterococcaceae		Enterococcaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae		Enterococcaceae	Carnobacteriaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae
5f6cf7e1-7a55-462e-8dc7-06c98cd78e34			Dikarya											
5f6d744b-182a-4417-af92-992fadf1ce96	Bacillaceae	Bacillaceae		Dikarya	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae		Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae
5f763ab7-c457-4783-827f-0e5411e84e62			Listeriaceae											
5f76e4b4-fedf-41af-a5e6-e18d2a507013			Bacillaceae											
5f776b74-2899-44a2-a7c7-2cfa66c04910	Enterobacteriaceae	Enterobacteriaceae		Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
5f79b5e9-ae90-4a5a-a68b-516eb70f3050			Dikarya											
5f7bb3e5-61ed-4e88-9e38-fdfe79cb999d			Dikarya											
5f7d5dbd-a173-4001-a28f-b20a3412fcc0			Lactobacillaceae											
5f805f5b-09d0-4b3c-a823-7a113b3696cb			Enterobacteriaceae											
5f8fc965-d98f-484a-abb4-98393c0caaec			Enterobacteriaceae											
5f903d76-8160-47f2-95fc-c4e2c8a84620	Enterobacteriaceae	Enterobacteriaceae		Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
5f924816-b196-456b-b6fa-37b3a0494613			Dikarya											
5f95b39d-1a5b-4d7b-8b3f-81d3ee3cdaca	Lactobacillaceae			Lactobacillaceae	Lactobacillaceae	Lachnospiraceae	Bacillaceae	Lactobacillaceae		Lactobacillaceae	Carnobacteriaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae
5f98a133-1709-452a-b1ac-20f4ffaeaa03	Listeriaceae	Listeriaceae		Listeriaceae	Bacillaceae	Lactobacillaceae	Bacillaceae	Listeriaceae		Listeriaceae	Carnobacteriaceae	Listeriaceae	Listeriaceae	Listeriaceae
5f9d8fa9-9d2f-4031-8c42-a414f5f73d06			Dikarya											
5f9e0b02-c4c9-41f7-a2d6-7e08aa98f295			Dikarya											
5f9f8e3b-411f-418b-aa2b-7af8f3663d29			Dikarya											
5fa83b4b-46dc-459d-b770-ccbc48a6fc79			Enterobacteriaceae											
5fa89b98-7856-4635-bc86-d82595a42617	Listeriaceae	Listeriaceae		Dikarya	Listeriaceae	Listeriaceae	Listeriaceae	Listeriaceae		Listeriaceae	Listeriaceae	Listeriaceae	Listeriaceae	Listeriaceae
5faee9ae-e6c8-4a4b-a1c5-54dfb96e8a74	Bacillaceae	Bacillaceae		Dikarya	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae		Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae
5fb06c91-6e04-415f-be58-401c1ed352a4	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
5fb12dae-6f03-435b-90a6-122c5d1c86ad			Dikarya											
5fb54e23-c874-48ec-8187-1479cd8a6342	Enterobacteriaceae	Enterobacteriaceae		Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
5fb6d663-33e5-4434-b778-173ad90f39ff			Dikarya											
5fb8242a-726a-46b6-9a06-64dbdcce1a02	Bacillaceae			Dikarya	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae		Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae
5fbdd030-9a53-4544-ae43-d03e66d316d7	Enterobacteriaceae			Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
5fbf7397-4824-417c-b45a-915874955854			Enterobacteriaceae											
5fc2a23a-233c-41e6-87f7-fab8f8fb11ca			Dikarya											
5fce1645-84b6-4371-a8f8-31de40ca9b48			Dikarya											
5fd6c11e-cf2d-4e69-afec-ac72c28c99ca			Dikarya											
5fdf7dbb-0878-460c-af95-6f7f956680c2	Enterobacteriaceae			Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
5fe255a9-63fc-40c1-b310-4a072c2a6383	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
5fe7592e-d94f-47a4-a2b6-77abf0a5cdee			Enterobacteriaceae											
5fe99c23-66df-4f69-916f-114fec3671e1	Lactobacillaceae			Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae		Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae
5feaaf2b-b24b-40a5-a5f0-42069f6237c2	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
5feb068d-7182-42dd-99e9-9a466828d68a			Bacillaceae											
5fee032b-4329-473a-bf4b-03166b149472			Lactobacillaceae											
5ff11245-b38b-4aa3-ac9a-b7677f5cd12c			Enterobacteriaceae											
5ff21224-b9e7-4321-beef-1d3b13eb3561			Dikarya											
5ff79cc7-83c3-4296-b215-4dfe9bce6857			Dikarya											
5ff8c5a4-96b7-4f7f-bb87-f03c328ce234			Dikarya											
5ffae926-92b0-47d9-a30d-8d205b52fdbf	Enterobacteriaceae			Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
