	megablast	blastn	qiime_blastn	qiime_sklearn	mapseq	centrifuge	kraken2	minimap2(12)	mothur(6)	idtaxa	rdp	sintax	spingo(8)	gt
0c3d24f1-7d2d-4f67-b7c2-e8754678eab8			Lactobacillaceae											
0c42612b-0ce4-4e71-af03-1e4eb5c15d59	Enterobacteriaceae	Enterobacteriaceae		Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0c4b8aeb-b1b2-4430-9d13-c2e0c483178c	Enterobacteriaceae			Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0c52197d-11fe-4375-b21f-399cfdcca8eb			Enterococcaceae											
0c543604-14b9-49af-b796-3645694794ce	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0c57d075-bdc7-48dc-8cef-9fdc0fe5c6fe	Enterobacteriaceae	Enterobacteriaceae		Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0c5a157a-f8f5-4065-a9a3-f982d254d8fe			Listeriaceae											
0c5ad249-5672-4a78-a434-3c0d53e9f182			Staphylococcaceae											
0c5b03cd-de5b-488b-a0ab-9991b0440210			Staphylococcaceae											
0c5d00fe-63fd-4493-be06-7de38e98e59d	Enterobacteriaceae	Enterobacteriaceae		Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0c616a20-be6c-4319-8589-6e40127980fd			Enterobacteriaceae											
0c61f9ea-fc52-4230-828f-1af1866b5d5b			Enterobacteriaceae											
0c6cd780-5faf-4cd4-9e2c-6ae56790e11a	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0c7277da-264e-4f59-bd12-dc5ab7beccf4			Lactobacillaceae											
0c738b7e-16b5-4d87-9ac8-b5574fe04c51			Dikarya											
0c740b6b-79ed-4b6b-862f-c576bc79e2aa			Listeriaceae											
0c741e34-1ce7-4a17-b733-ca880849f5e4			Enterobacteriaceae											
0c76cc6c-6293-4a33-8dc2-16c7dc17986e			Dikarya											
0c776091-447d-466e-9fda-0b2752fd2757	Enterobacteriaceae			Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0c7b5f9c-14b8-4865-b6ad-4417f25c81ac	Enterobacteriaceae	Enterobacteriaceae		Dikarya	Enterobacteriaceae	Nitrincolaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0c7d25c4-4af4-413e-af9d-886078db29d1	Enterobacteriaceae	Enterobacteriaceae		Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0c7d4da8-5c82-4c09-b42d-3993a681b8c4	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0c8755a2-be79-4ec2-92b5-24528145b5f1			Lactobacillaceae											
0c8c8f84-cf90-4ff6-80e6-f0d54afe4f89	Staphylococcaceae	Staphylococcaceae		Dikarya	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae		Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae
0c90d03c-0b3a-4e4b-9fd0-4d174ace9a6c	Staphylococcaceae	Staphylococcaceae		Dikarya	Staphylococcaceae	Staphylococcaceae	Bacillaceae	Staphylococcaceae		Staphylococcaceae	Bacillaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae
0c93bfce-89eb-4583-be43-151672b8e944	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0c93cb37-03cb-4e5c-9b18-b0ca098eca32			Dikarya											
0c96c671-f998-4fd5-8101-c515de5578de			Dikarya											
0c9719f7-940d-48ef-a205-ca7751515c09			Staphylococcaceae											
0c980897-bbe9-43f7-bb3a-32267d3f9e35	Enterobacteriaceae	Enterobacteriaceae		Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0c9a53b2-f82d-4361-80e9-9bb20837681a			Dikarya											
0c9d17f7-29ce-40ba-a476-8a556224ad81			Enterobacteriaceae											
0ca198ed-ba1c-4e47-8a28-ccc3196663b2	Staphylococcaceae			Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae		Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae
0ca21033-dcf3-45e4-a126-d8f80934d84c			Dikarya											
0ca9d71b-04c2-4771-abb9-457c1034b4ba			Dikarya											
0caa4dc7-e8b5-4e51-a233-3e9417a98cae	Enterobacteriaceae			Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0cad4fa4-a122-48f5-8889-504cf72fe817			Enterobacteriaceae											
0cae4066-010d-449f-946f-580dfa052e39	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0cb23f07-ddda-4e99-b518-f8d04b7d5ecd	Staphylococcaceae			Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae		Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae
0cc31284-7019-4643-98ba-e8aefbcc72d3	Enterobacteriaceae			Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0cc494e4-5000-4fc9-b784-77a015c776c5	Enterobacteriaceae	Enterobacteriaceae		Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0cc579b0-f559-4a92-8e80-28235dff2501			Dikarya											
0cc5fdb2-fc1b-46a7-9891-b61d1df73ff6			Enterobacteriaceae											
0cc706ea-a9b6-448b-af04-f6353a6e7e85			Enterobacteriaceae											
0cc78806-9b56-4d1b-b149-be7c86a8926c			Enterobacteriaceae											
0cc7d355-9820-4d33-b95a-5d2056e9d4bf	Enterobacteriaceae			Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0ccee48e-97f3-4c5d-abed-5a2eb5806c64	Bacillaceae			Dikarya	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae		Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae
0ccf043d-8c33-4af5-8d27-e80b91a66590			Listeriaceae											
0ccfe161-1263-45b4-842a-7e85aab789ca	Bacillaceae	Bacillaceae		Bacillaceae	Bacillaceae		Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae
0cd725fb-26cd-479a-87b6-6e7dde6c32d2	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0cdbdc68-1d3f-4dd3-bb66-ea835ad34509	Lactobacillaceae	Lactobacillaceae		Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae		Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae
0cdedb53-fbfb-4944-b646-5fb152e75446	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0ce17db3-d58d-4360-8fc6-e27dd3bd1133	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0ce8f8ce-5ce3-4be4-a99f-b24f217feacb	Staphylococcaceae	Staphylococcaceae		Staphylococcaceae	Staphylococcaceae	Bacillaceae		Staphylococcaceae		Staphylococcaceae	Bacillaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae
0cee4575-a77a-4d25-80e3-e80a54aa72eb	Enterobacteriaceae	Enterobacteriaceae		Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0ceee903-af56-4de6-ba51-80492e380192	Enterobacteriaceae	Enterobacteriaceae		Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0ceff4cb-ee74-4e1f-97a9-576093617416	Enterococcaceae	Enterococcaceae		Dikarya	Enterococcaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae		Enterococcaceae	Carnobacteriaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae
0cf1dc74-564d-4a56-b08a-2f480678a182	Bacillaceae			Dikarya	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae		Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae
0cf28b15-6237-40b4-8ace-47abd2109151			Dikarya											
0cf50e69-6d4e-4ecb-8cfe-a8a4bd2350bd			Dikarya											
0cf5b75b-5920-4d05-8cca-9d4d22bb306f			Enterobacteriaceae											
0d022708-1ec0-4a84-93f4-2401bcb795fe	Enterobacteriaceae	Enterobacteriaceae		Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0d03a8c7-bcf2-4c55-a369-81d79f2e9a28			Enterobacteriaceae											
0d040c88-8482-4dde-b8e6-5a6d4c70923f	Staphylococcaceae	Staphylococcaceae		Dikarya	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae		Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae
0d084f29-e398-49ae-aa8d-02032d0bebbd	Enterobacteriaceae			Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0d0f693f-1b7d-4c43-8dee-cad9b54bdf96	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0d1037fa-527a-44f5-8805-3d01fcb8a109	Enterobacteriaceae	Enterobacteriaceae		Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0d126928-0104-485d-875e-2e0c7eda4a06			Bacillaceae											
0d168ffc-8cf6-4123-a5f6-f3bcb99b657e	Enterobacteriaceae	Enterobacteriaceae		Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0d16c391-b2a6-4e35-a691-7dc7c0a6d95e	Enterobacteriaceae	Pseudomonadaceae			Pseudomonadaceae	Enterobacteriaceae	Enterobacteriaceae	Pseudomonadaceae		Enterobacteriaceae	Enterobacteriaceae	Pseudomonadaceae	Pseudomonadaceae	Enterobacteriaceae
0d178071-2711-4b20-a3ea-d6bfd01fa262	Lactobacillaceae	Lactobacillaceae		Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae		Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae
0d18c87a-0ecb-475a-976b-e805fa0d4133	Enterobacteriaceae			Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0d1c132a-dbbb-43b1-9849-a46d1c156713			Dikarya											
0d213a4b-01a5-48d6-8d1b-b322d592b7a8	Staphylococcaceae	Staphylococcaceae		Dikarya	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae		Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae
0d21b125-0251-4b55-97ea-e07f6deaf364			Enterobacteriaceae											
0d233755-7263-4a16-9b95-5dcadd68e95e			Bacillaceae											
0d2e3dcd-8b9f-44ec-9322-78945741befb	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0d2e52b2-0af2-4c71-ae78-c13c3628c993			Dikarya											
0d3061c1-9d8a-423d-ac2e-1153435a4561			Enterobacteriaceae											
0d34181f-953e-4c70-83f5-c0260f50f716	Enterobacteriaceae	Enterobacteriaceae		Dikarya	Enterobacteriaceae	Enterococcaceae	Enterobacteriaceae	Enterobacteriaceae		Enterococcaceae	Carnobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0d366277-f9cf-491a-82bd-eddb0db86157			Enterobacteriaceae											
0d4aebe3-db03-4a71-9a65-d4970630df6d	Bacillaceae	Bacillaceae		Dikarya	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae		Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae
0d4bb5fd-f195-4954-87c7-d4a59b4a44f1			Dikarya											
0d4d0014-2ab8-4475-81c7-eec44b10b30c			Enterobacteriaceae											
0d5242df-3945-4610-a9d9-37a5a03ed71e	Staphylococcaceae			Staphylococcaceae	Staphylococcaceae		Staphylococcaceae	Staphylococcaceae		Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae
0d5516ae-83e4-4508-a783-fd15a4f18450			Dikarya											
0d56b5c4-ecbb-4528-89c2-0d73965ede3e			Dikarya											
0d56fabb-f2b6-4f8a-9b68-0f67113dd3c5	Staphylococcaceae	Staphylococcaceae		Dikarya	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae		Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae
0d5be2c8-3b7d-47b7-bd2d-d00733df5f74			Enterobacteriaceae											
0d5dc87d-7f76-44f1-88d1-062df73a77d6	Staphylococcaceae	Staphylococcaceae		Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae		Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae
0d5f0d93-7e04-4b95-a172-c35845c36be4	Enterobacteriaceae			Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0d62fe2b-49a5-4a9f-9847-2d351df63e14	Staphylococcaceae			Dikarya	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae		Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae
0d645846-0290-449f-b361-21786b75d71a			Enterobacteriaceae											
0d67851e-93b0-4e9d-9e4b-4fd68858586b	Lactobacillaceae	Lactobacillaceae		Dikarya	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae		Lactobacillaceae	Carnobacteriaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae
0d6a23ec-d350-4a0c-85ac-117a85ddc2bc			Dikarya											
0d74d9ae-37d6-417e-88f8-7e7faf169aa1			Enterobacteriaceae											
0d76b48c-a9ce-450a-97df-dcbbbe8433e8	Enterococcaceae	Enterococcaceae		Dikarya	Enterococcaceae	Corynebacteriaceae	Enterococcaceae	Enterococcaceae		Enterococcaceae	Carnobacteriaceae	Enterococcaceae	Enterococcaceae	Enterococcaceae
0d78942c-dd45-4d57-895c-63afa7bf741d			Dikarya											
0d7bf2a5-5810-42d6-a603-e2a2e88fd0b8			Bacillaceae											
0d7c31cd-a725-4514-8364-117b24ae8a8b			Dikarya											
0d7ed58b-5ba3-45da-adaa-fec7c31fb322			Enterobacteriaceae											
0d83bb51-e7b2-40df-a5be-81c4b16dbdde	Listeriaceae	Listeriaceae			Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Listeriaceae	Listeriaceae	Listeriaceae	Bacillaceae	Listeriaceae	Staphylococcaceae	Listeriaceae
0d88340c-64fd-4c2f-ab75-792824e708df			Dikarya											
0d916a0a-df4f-418e-b223-ccaedf3b305f			Dikarya											
0d9cf603-cf76-497c-a306-6d13b0599cb2			Enterobacteriaceae											
0da71430-9431-4dcf-8ab6-f4c1bc5c50e0			Dikarya											
0daaf6b3-43fb-431d-8aed-e187d64892ce			Dikarya											
0db0807a-9a0a-4a22-b107-69e2fd9fd8e8	Enterobacteriaceae	Enterobacteriaceae		Dikarya	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0db4cb5e-059d-431f-89e2-14e377973e61	Enterobacteriaceae			Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0db4ee39-eada-42da-bc7d-aaee9caa3711	Staphylococcaceae			Dikarya	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae		Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae
0db7c9ae-92d6-47f1-8593-8929a2dd1e72	Lactobacillaceae			Dikarya	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae		Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae	Lactobacillaceae
0db84362-a602-4e74-a90d-d1497ab7eb12			Dikarya											
0dbb49af-e4cc-4dff-978e-f8217f058e47	Staphylococcaceae	Staphylococcaceae		Dikarya	Listeriaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae		Staphylococcaceae	Carnobacteriaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae
0dbb7c1c-ec01-46c0-957f-1dfa96724d60	Staphylococcaceae	Staphylococcaceae		Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae		Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae
0dbea61f-9318-4496-9f47-0a2fb74e4147			Enterobacteriaceae											
0dbefe50-b964-4fa4-a535-d88a0449f44a	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0dc18840-38db-4a9d-9056-5bd3b8449231	Enterobacteriaceae	Enterobacteriaceae		Dikarya	Enterobacteriaceae	Streptococcaceae	Lactobacillaceae	Enterobacteriaceae		Lactobacillaceae	Carnobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0dca8357-15f5-4fbd-8440-3aeb10b69f71			Bacillaceae											
0dda36bb-f54b-4721-a5a2-be232f5e2eae			Dikarya											
0ddb63bd-d2fd-4cc9-b070-a030bb64f40c	Bacillaceae	Bacillaceae		Bacillaceae	Bacillaceae		Bacillaceae	Bacillaceae		Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae
0dde3156-57a8-43f9-bf2e-9726b553add5			Enterobacteriaceae											
0de31a2e-4af2-49d1-babc-70ad0925eebe			Enterobacteriaceae											
0de8108c-8f09-4fdb-a7d5-1005cb1cf80a			Dikarya											
0de8d72b-8c79-4e08-8261-16360b6ee558	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0ded89be-ecbe-4f6c-8b81-657988c724b3	Staphylococcaceae	Staphylococcaceae		Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae		Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae
0deef9d9-9a37-4216-9d8f-22873c961170	Listeriaceae	Listeriaceae		Listeriaceae	Listeriaceae	Streptococcaceae	Bacillaceae	Listeriaceae		Listeriaceae	Listeriaceae	Listeriaceae	Listeriaceae	Listeriaceae
0df458cf-51f7-4eb2-8ef9-4363ac6503e9	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0df5c4cd-dd80-469e-8fdd-83c6bb5dda92			Enterobacteriaceae											
0df7ac5b-eaae-49a8-bdfd-4e0cd1a83c3e	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0df95350-0ec7-4bb0-bdc6-ef7d9f827bc1	Enterobacteriaceae	Enterobacteriaceae		Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0df9c70b-98c0-44ae-9369-108d901f661f			Dikarya											
0dfa0df1-e53d-4fe9-8c8c-74e82b25f83f			Enterobacteriaceae											
0dfb36fc-f3f5-4a77-b41c-409cf7d73fe7	Bacillaceae			Dikarya	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae		Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae
0e0441ce-4928-47eb-8bc9-b052a820045f			Dikarya											
0e0820c2-c18d-45c6-973f-925cbac0f3a0			Dikarya											
0e08d111-3f1f-45fa-ad16-52fbc8b1d5aa			Dikarya											
0e0965a2-0fe8-4611-ab57-e189f8c06696	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0e0a7d33-9d21-486d-a674-b967fb8753a1			Enterococcaceae											
0e0bdccd-c545-437d-9fdd-81306a4e2a3f	Listeriaceae			Dikarya	Listeriaceae	Enterococcaceae	Bacillaceae	Listeriaceae		Listeriaceae	Bacillaceae	Listeriaceae	Listeriaceae	Listeriaceae
0e0be5ff-e5af-4bd0-8951-be7a2e884054	Pseudomonadaceae	Pseudomonadaceae		Dikarya	Pseudomonadaceae	Pseudomonadaceae	Pseudomonadaceae	Pseudomonadaceae	Pseudomonadaceae	Pseudomonadaceae	Pseudomonadaceae	Pseudomonadaceae	Pseudomonadaceae	Pseudomonadaceae
0e19e864-9655-40bf-935f-8a2ed6372af8	Enterobacteriaceae	Enterobacteriaceae		Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0e1cc257-3d9c-4f0e-bf41-2cf5b495ff74	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0e20e0ff-418d-4a69-9ba2-082d606f901b	Enterobacteriaceae			Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0e2ada0c-2f81-421c-8014-d9f44d7a206d			Dikarya											
0e2e30ab-5d17-4af3-bd8c-619509c7df7d	Enterobacteriaceae	Enterobacteriaceae		Dikarya	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae		Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae	Enterobacteriaceae
0e310984-2a30-4415-8b0c-a8d375de1646	Staphylococcaceae	Staphylococcaceae		Dikarya	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae		Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae	Staphylococcaceae
